subregion,Time,DP,Si,Sf,NDP,Stream,R,Lake,BI,Sub,Subsurface Irrigation (+),Tile Drain Outflow (-),P,Net Subsurface Inflow (+),Discrepancy (=),Cum. Sub.
19,3/31/1990 0:00,7744.27,143937533.1,143830088,5392.7,256.91,4948.32,0,27.5,11141.99,0,0,134454.99,5242.55,0.1,4347794.72
19,4/30/1990 0:00,773.55,143830088,143803362.3,5368.64,489.63,3194.05,0,40.3,3407.83,0,0,45729.22,6503.05,0,4351202.55
19,5/31/1990 0:00,16281.74,143803362.3,143732920.2,5417.89,5181.58,7679.82,0,26.91,10723.2,0,0,98779.38,-692.03,0.04,4361925.75
19,6/30/1990 0:00,16547.04,143732920.2,143644192.4,5540.5,3979.69,7353.02,0,26.86,14824.9,0,0,125399.85,4947.28,0.24,4376750.64
19,7/31/1990 0:00,760.02,143644192.4,143535171,5497.36,1237.22,6596.04,0,26.41,18763.77,0,0,148582.9,7440.84,0.06,4395514.41
19,8/31/1990 0:00,10073.43,143535171,143433211.7,5554.85,1033.61,5934.66,0,26.12,18253.99,0,0,140074.57,7312.03,0,4413768.4
19,9/30/1990 0:00,599.37,143433211.7,143443775,5514.75,393.4,2492.61,0,46.18,273.25,0,0,1253.41,3096.47,0,4414041.65
19,10/31/1990 0:00,452.07,143443775,143414040.6,5483.96,412.55,2535.24,0,25.58,5041.11,0,0,53466.11,10233.24,-0.01,4419082.76
19,11/30/1990 0:00,415.44,143414040.6,143420826.7,5454.81,507.76,2236.94,0,25.34,91.58,0,0,8306.26,6775.97,0.01,4419174.34
19,12/31/1990 0:00,263.88,143420826.7,143434718.2,5424.99,654.34,2357.74,0,25.09,-588.49,0,0,287.8,6305.66,0,4418585.86
19,1/31/1991 0:00,461.95,143434718.2,143414605.4,5394.62,714.47,2125.59,0,88.34,2222.89,0,0,37158.4,6499.62,-0.09,4420808.74
19,2/28/1991 0:00,397.81,143414605.4,143427855.3,5363.43,729.39,3970.1,0,86.8,-644.07,0,0,1732.41,5476.66,0,4420164.67
19,3/31/1991 0:00,3347.14,143427855.3,143601341.6,5338.02,13911.07,197098.93,0,3262.28,1379.26,0,0,35842.05,-11661.24,0,4421543.93
19,4/30/1991 0:00,9143.4,143601341.6,143558077.7,5325,-2751.64,4479.02,0,24.1,4420.84,0,0,61219.12,6457.83,-0.04,4425964.76
19,5/31/1991 0:00,26764.81,143558077.7,143480474.8,5388.74,1553.01,9589.08,0,23.88,11290.91,0,0,104539.21,-909.2,0.08,4437255.67
19,6/30/1991 0:00,10619.69,143480474.8,143403513.6,5480.23,3213.19,13430.99,0,23.62,13476.61,0,0,115009.4,2423.56,-0.01,4450732.28
19,7/31/1991 0:00,1627.25,143403513.6,143295242.3,5451.48,2767.55,7557.74,0,23.42,19286.38,0,0,150438.72,7080.94,0.07,4470018.66
19,8/31/1991 0:00,8797.74,143295242.3,143195924.2,5510.76,2377.22,5714.16,0,23.15,18251.35,0,0,137850.65,6655.87,0,4488270.01
19,9/30/1991 0:00,560,143195924.2,143200365.9,5473.42,-1708.65,3105.24,0,22.91,741.94,0,0,6707.42,3514.32,-0.01,4489011.95
19,10/31/1991 0:00,405.4,143200365.9,143173466.6,5449.11,-1351.36,5900.7,0,23.06,4999.12,0,0,52157.79,10238.2,0.38,4494011.06
19,11/30/1991 0:00,354.47,143173466.6,143178510.8,5425.57,-1185.88,5519.66,0,22.25,315.25,0,0,10248.66,5195.79,-0.2,4494326.31
19,12/31/1991 0:00,547.23,143178510.8,143195850.6,5401.11,-835.59,7337.83,0,877.82,-584.29,0,0,250.2,5393.12,-0.01,4493742.02
19,1/31/1992 0:00,778.87,143195850.6,143212644.5,5375.69,-89.95,7533.66,0,969.1,-604.55,0,0,1910.11,5520.08,0,4493137.47
19,2/29/1992 0:00,1103.01,143212644.5,143265981.5,5349.8,4806.42,38790.76,0,1708.69,-920.96,0,0,152.4,3754.73,0.01,4492216.51
19,3/31/1992 0:00,818.59,143265981.5,143241149.8,5322.17,1053.93,6391.84,0,1272.47,2133.35,0,0,42742.8,1737.1,-0.19,4494349.86
19,4/30/1992 0:00,800.09,143241149.8,143213600.6,5293.98,-936.99,2923.84,0,29.91,2170.97,0,0,42456.79,5425.92,0,4496520.83
19,5/31/1992 0:00,5585.22,143213600.6,143148153.2,5278.18,3862.85,5624.12,0,29.65,8459.61,0,0,86660.69,-2041.05,0.05,4504980.44
19,6/30/1992 0:00,12181.07,143148153.2,143072003.6,5279.92,2947.82,7167.28,0,29.07,11597.34,0,0,105986.06,2814.75,-0.22,4516577.78
19,7/31/1992 0:00,880.05,143072003.6,142977916.5,5263.47,1633.13,6344.21,0,29.07,16048.85,0,0,128003.44,4597.79,0.12,4532626.63
19,8/31/1992 0:00,8553.53,142977916.5,142890679.7,5260.15,1489.55,5198.94,0,28.65,15364.17,0,0,118646.75,4068.36,-0.08,4547990.8
19,9/30/1992 0:00,600.02,142890679.7,142898762,5244.31,-299.41,1869.07,0,28.45,137.95,0,0,1348.71,2450.65,0,4548128.75
19,10/31/1992 0:00,544.1,142898762,142884012.6,5225.04,-111.94,8711.39,0,31.36,3374.23,0,0,40042.94,8063.4,-0.03,4551502.98
19,11/30/1992 0:00,279.97,142884012.6,142887999.4,5202.67,-127.84,8511.48,0,27.88,665.22,0,0,16741.12,6448.54,0,4552168.2
19,12/31/1992 0:00,725.86,142887999.4,142916614.2,5178.81,1814.09,16452.5,0,1323.43,-677.72,0,0,183.4,4707.07,0.02,4551490.48
19,1/31/1993 0:00,1271.43,142916614.2,142999688.2,5154.44,6480.79,70704.43,0,1924.24,-965.26,0,0,169.3,-55.27,0.05,4550525.23
19,2/28/1993 0:00,1085.84,142999688.2,143068404.2,5128.8,4159.98,56110.22,0,1695.43,-1061.57,0,0,0,2683.22,0,4549463.66
19,3/31/1993 0:00,941.22,143068404.2,143090038.4,5102.05,2021.66,11962.06,0,1653.91,-989.37,0,0,0,1883.75,-0.05,4548474.29
19,4/30/1993 0:00,2633.67,143090038.4,143104727.1,5079.02,-1186.91,7723.65,0,52.94,-1065.65,0,0,1127.21,5212.87,0,4547408.64
19,5/31/1993 0:00,8768.67,143104727.1,143092658.1,5068.52,4936.45,17059.12,0,52.19,1594.08,0,0,37530.34,-3249.22,-0.2,4549002.72
19,6/30/1993 0:00,20567.93,143092658.1,143080683.8,5085.89,5451.78,22160.27,0,55.36,2832.76,0,0,49472.46,1912.52,0.35,4551835.48
19,7/31/1993 0:00,839.99,143080683.8,143047362.3,5079.32,4486.62,15454.94,0,51.1,5443.3,0,0,66558.52,2721.41,-0.26,4557278.78
19,8/31/1993 0:00,6344.96,143047362.3,143016166.2,5079.62,3993.65,12759.72,0,51.15,5637.95,0,0,62460.79,3742.92,0.35,4562916.73
19,9/30/1993 0:00,599.99,143016166.2,143029262.3,5069.57,414.42,5276.13,0,50.34,-850.59,0,0,1148.41,4284.7,0,4562066.14
19,10/31/1993 0:00,532.44,143029262.3,143019435.3,5055.62,1133.08,10045.06,0,49.87,1755.09,0,0,38908.24,11042.54,0.11,4563821.23
19,11/30/1993 0:00,506.92,143019435.3,143040881,5038.61,2860.53,8656.62,0,235.63,-569.65,0,0,6330.74,11554.7,0,4563251.57
19,12/31/1993 0:00,386.83,143040881,143071661.2,5018.94,2783.13,12247.42,0,163.31,-1079.5,0,0,125.2,11772.11,0,4562172.07
19,1/31/1994 0:00,642.51,143071661.2,143079946.7,4997.65,1944.71,5557.72,0,459.25,-326.93,0,0,11908.65,7561.55,-0.2,4561845.14
19,2/28/1994 0:00,777.28,143079946.7,143110544.5,4975.3,3095.9,12178.24,0,1286.99,-1234.13,0,0,275.9,10571.39,0,4560611.01
19,3/31/1994 0:00,6879.52,143110544.5,143028782.8,4965.68,2818.64,6771.95,0,419.2,6765.18,0,0,108770.86,5268.7,0.18,4567376.19
19,4/30/1994 0:00,873.68,143028782.8,143017753.5,4946.55,2704.2,4724.43,0,99.68,1057.98,0,0,30241.91,5679.82,0,4568434.16
19,5/31/1994 0:00,9140.64,143017753.5,142968028.6,4940.3,4503.5,11503.47,0,173.15,6430.83,0,0,74190.09,-3086.12,0.01,4574864.99
19,6/30/1994 0:00,14377.33,142968028.6,142888868.2,4949.52,4271.79,10794.91,0,45.99,11400.99,0,0,115883.7,5260.22,0.02,4586265.98
19,7/31/1994 0:00,800.89,142888868.2,142778958.5,4942.3,2739.45,7183.81,0,45.54,17116.79,0,0,152549.41,10611.82,0.1,4603382.77
19,8/31/1994 0:00,8344.71,142778958.5,142669047,4949.07,2896.61,5513.9,0,45.07,18277.95,0,0,151043.25,9449.16,0,4621660.72
19,9/30/1994 0:00,621.4,142669047,142679634,4940.99,869.85,2914.94,0,78.37,-37.08,0,0,1157.11,2977.12,0,4621623.63
19,10/31/1994 0:00,517.44,142679634,142656088.9,4929.34,834.6,4791.29,0,45.87,4249.65,0,0,47590.45,9194.58,0.07,4625873.28
19,11/30/1994 0:00,584.97,142656088.9,142662651.3,4915.08,1020.32,3692.32,0,648.45,194.95,0,0,10684.07,6775.36,0,4626068.23
19,12/31/1994 0:00,599.2,142662651.3,142677446.5,4898.61,1101.94,3019.63,0,654.87,-633.3,0,0,189.1,5942.63,0,4625434.93
19,1/31/1995 0:00,1953.45,142677446.5,142819404.3,4882.52,10132.32,128891.57,0,2629.24,-1087.89,0,0,300,-3189.95,0,4624347.04
19,2/28/1995 0:00,394.49,142819404.3,142846478.5,4863.25,1391.13,9676.14,0,83.57,-976.46,0,0,210.7,12247.24,0,4623370.58
19,3/31/1995 0:00,2177.7,142846478.5,143014538.9,4845.23,8099.97,179377.7,0,2871.18,-128.22,0,0,17293.72,-9711.77,-0.02,4623242.36
19,4/30/1995 0:00,780.36,143014538.9,143019625.6,4823.34,-3299.33,11998.54,0,97.59,-29.42,0,0,16497.91,7993.85,0,4623212.94
19,5/31/1995 0:00,928.07,143019625.6,142986513.3,4802.01,-1257.76,24261.46,0,144.92,3640.27,0,0,65890.12,1187.05,0.09,4626853.21
19,6/30/1995 0:00,15125.36,142986513.3,142941191,4804.75,222.25,32785.03,0,57.59,7942.53,0,0,99706.65,8572.15,-0.08,4634795.75
19,7/31/1995 0:00,2438.19,142941191,142856674.6,4796,-2223.71,15659.27,0,57.14,12555.33,0,0,129086.91,13726.54,0.05,4647351.07
19,8/31/1995 0:00,10045.3,142856674.6,142792781.2,4798.93,-1715.12,14891.52,0,56.35,10978.56,0,0,105414.93,12511.14,-0.15,4658329.63
19,9/30/1995 0:00,599.99,142792781.2,142809123.5,4790.87,-2174.41,9494.85,0,55.96,-647.74,0,0,1416.31,6239.08,0,4657681.89
19,10/31/1995 0:00,550,142809123.5,142806550.1,4779.25,-368.85,23394.17,0,55.38,2601.3,0,0,45417.65,12382.99,0.05,4660283.19
19,11/30/1995 0:00,363.34,142806550.1,142838733.1,4764.71,-1027.49,30065.53,0,54.84,133.19,0,0,15468.61,13660.91,0,4660416.38
19,12/31/1995 0:00,715.81,142838733.1,142871453.6,4748.45,-573.66,17969.1,0,659.32,-1000.27,0,0,309.8,11227.28,0,4659416.11
19,1/31/1996 0:00,757.04,142871453.6,142898133.3,4730.88,-434.67,17505.58,0,602.51,-890.14,0,0,3600.72,8766.28,0,4658525.97
19,2/29/1996 0:00,1519.61,142898133.3,142977603.3,4713.4,1828.71,67548.24,0,2061.22,-1325,0,0,200.4,4843.91,0,4657200.97
19,3/31/1996 0:00,1117.19,142977603.3,142928559.1,4695.14,-899,11940.7,0,188.47,4321.78,0,0,79202.58,9911.21,0.01,4661522.74
19,4/30/1996 0:00,815.52,142928559.1,142944627.4,4675.7,-385.71,10648.91,0,60.24,-1059.04,0,0,1852.61,3980.88,0,4660463.7
19,5/31/1996 0:00,2759,142944627.4,142918284.8,4659.37,1551.07,23665.67,0,59.67,3218.25,0,0,60963.41,1466.85,0.11,4663681.95
19,6/30/1996 0:00,19038.08,142918284.8,142857227.8,4667.93,623.85,18632.03,0,58.86,8585.89,0,0,101934.97,8309.24,-0.16,4672267.84
19,7/31/1996 0:00,887.1,142857227.8,142748093.8,4661.4,320.98,11132.28,0,58.51,16093.89,0,0,157597.21,16196.34,0.14,4688361.74
19,8/31/1996 0:00,9446.84,142748093.8,142642371.5,4665.34,594.59,9689.54,0,57.69,16625.21,0,0,153585.21,16230.35,-0.15,4704986.95
19,9/30/1996 0:00,600.01,142642371.5,142656805.5,4659.66,507.69,5966.5,0,57.29,-509.53,0,0,1384.41,5136.82,0,4704477.42
19,10/31/1996 0:00,755.96,142656805.5,142668093.3,4650.84,1909.94,15523.58,0,957.41,747.14,0,0,21794.55,9293.28,-0.15,4705224.56
19,11/30/1996 0:00,643.47,142668093.3,142686589.8,4639.49,2156.58,12395.91,0,377.23,-180.63,0,0,10058.67,9166.59,0,4705043.93
19,12/31/1996 0:00,1079.05,142686589.8,142748506.4,4626.81,2253.64,46520.22,0,1419.45,-1066.25,0,0,318.2,8480.98,0,4703977.68
19,1/31/1997 0:00,1152.86,142748506.4,142877458.5,4612.93,8264.47,117582.43,0,1505.17,-1291.05,0,0,318.2,-1403.72,0,4702686.64
19,2/28/1997 0:00,369.31,142877458.5,142969363.7,4596.42,3850.83,81754.26,0,60.01,-1368.4,0,0,218.2,3230.35,0,4701318.24
19,3/31/1997 0:00,827.15,142969363.7,142931270.3,4578.76,43.55,29732.43,0,59.43,4617.89,0,0,84686.04,7560.57,0.02,4705936.13
19,4/30/1997 0:00,900.03,142931270.3,142919954,4560.71,-1838.36,15397.19,0,58.82,1414.04,0,0,38239.46,7330.73,0,4707350.17
19,5/31/1997 0:00,12924.6,142919954,142871727.7,4560.47,305.53,30275.43,0,58.24,7172.74,0,0,92632.46,2033.85,0.1,4714522.92
19,6/30/1997 0:00,16587.61,142871727.7,142798337.6,4575.28,-591.21,22846.84,0,57.16,11403.09,0,0,121260.81,9579.11,-0.49,4725926
19,7/31/1997 0:00,880.03,142798337.6,142689403.9,4575.15,-885.32,15514.39,0,56.83,16984.31,0,0,161371.39,16192.1,-0.24,4742910.31
19,8/31/1997 0:00,5970.39,142689403.9,142582949.4,4579.2,-50.81,14305.24,0,55.93,17286.99,0,0,159646.37,17014.69,-0.55,4760197.3
19,9/30/1997 0:00,659.11,142582949.4,142595713.4,4575.8,-1532.88,6212.74,0,55.94,-476.83,0,0,1513.51,5442.84,0,4759720.47
19,10/31/1997 0:00,648.98,142595713.4,142572060.6,4568.95,-1151.89,12616.73,0,56.1,4756.73,0,0,57370.07,12870.54,-0.08,4764477.2
19,11/30/1997 0:00,802.64,142572060.6,142596597.1,4559.76,182.88,15442.01,0,1085.3,-404.4,0,0,5513.44,9184.41,-0.01,4764072.8
19,12/31/1997 0:00,798.8,142596597.1,142623009.6,4548.62,924.05,10797.47,0,1250.68,-871.01,0,0,314.5,10077.12,0,4763201.79
19,1/31/1998 0:00,782.3,142623009.6,142645452,4535.89,501.64,10511.17,0,932.07,-944.13,0,0,1101.21,8006.97,0,4762257.67
19,2/28/1998 0:00,3789.02,142645452,142981561.6,4526.7,11052.26,336937.54,0,3117.16,-1728.3,0,0,300,-17495.75,0,4760529.36
19,3/31/1998 0:00,8929.71,142981561.6,143051433.3,4522.83,-6913.81,70370.11,0,2198.26,-1394.73,0,0,400,1489.03,0,4759134.63
19,4/30/1998 0:00,4800.48,143051433.3,143085686.1,4521.73,-5730.18,57287.99,0,434.05,283.54,0,0,26798.99,4254.4,-0.28,4759418.17
19,5/31/1998 0:00,18264.29,143085686.1,143170488,4547.44,-3531.98,135305.98,0,1652.02,1544.4,0,0,44088.45,-10627.16,0.33,4760962.57
19,6/30/1998 0:00,15995.1,143170488,143166510.9,4590.03,-7896.46,100891.86,0,75.37,7239.53,0,0,109306.11,428.4,-0.29,4768202.1
19,7/31/1998 0:00,920.01,143166510.9,143090494.4,4604.67,-11564.03,65170.73,0,74.56,15130.4,0,0,161706.17,12273.03,-0.25,4783332.49
19,8/31/1998 0:00,3263.22,143090494.4,142995109.4,4617.93,-15972.23,29446.27,0,73.76,14477.18,0,0,143468.67,15440.37,-0.36,4797809.67
19,9/30/1998 0:00,733.7,142995109.4,143009590.6,4621.79,-14719.47,21071.64,0,163.46,-768.88,0,0,1600.01,5712.71,0,4797040.79
19,10/31/1998 0:00,630.35,143009590.6,142980679.1,4620.56,-12813.98,27266.07,0,72.66,4727.7,0,0,67530.12,14745.71,0.05,4801768.49
19,11/30/1998 0:00,546.45,142980679.1,143015012.2,4614.97,-10612.6,43777.88,0,102.78,-393.05,0,0,9407.17,6250.25,0,4801375.43
19,12/31/1998 0:00,559.57,143015012.2,143035193,4605.93,-9579.41,19931.34,0,235.69,-1105.9,0,0,400,6493.21,0.07,4800269.54
19,1/31/1999 0:00,1598.39,143035193,143087708.7,4596.58,-7227.36,50789.02,0,1470.46,-1330.89,0,0,339.8,4557.73,0,4798938.65
19,2/28/1999 0:00,418.69,143087708.7,143114222.3,4583.69,-8174.47,31159.55,0,78.62,-945.63,0,0,6958.55,6770.33,0,4797993.02
19,3/31/1999 0:00,2826.39,143114222.3,143011220.5,4574.78,-6396.69,14618.53,0,983.95,9457.27,0,0,138604.75,12364.99,-0.14,4807450.29
19,4/30/1999 0:00,6167.04,143011220.5,142962984.5,4576.07,-5045.91,13048.56,0,621.23,5532.2,0,0,76652.33,9684.2,0,4812982.49
19,5/31/1999 0:00,32023.7,142962984.5,142858655.9,4631.18,-2602.18,26590.59,0,68.8,16346.2,0,0,155689.54,6325.95,-0.35,4829328.69
19,6/30/1999 0:00,18435.26,142858655.9,142732467.2,4691.2,-2706.72,18076.39,0,68.46,19548.21,0,0,179105.04,13238.8,0.01,4848876.9
19,7/31/1999 0:00,920.36,142732467.2,142583089.4,4717.59,-2386.14,10895.9,0,67.13,26348.85,0,0,209158.93,20137.31,-0.6,4875225.75
19,8/31/1999 0:00,840.01,142583089.4,142453379.3,4732.18,-2066.24,8057.95,0,67.1,24842.61,0,0,184617.58,19273.85,0,4900068.37
19,9/30/1999 0:00,708.16,142453379.3,142458025.6,4738.35,-1453.98,6769.58,0,66.44,1387.4,0,0,13257.67,6396.2,0.08,4901455.77
19,10/31/1999 0:00,600,142458025.6,142412558.1,4736.73,-858.46,6245.7,0,65.16,8861.89,0,0,80857.83,16338.75,-0.6,4910317.66
19,11/30/1999 0:00,472.12,142412558.1,142418506.1,4732.34,-902.29,5314.17,0,64.87,495.72,0,0,12875.23,9118.23,-0.21,4910813.38
19,12/31/1999 0:00,402.84,142418506.1,142434285.9,4723.06,-1127.12,4606.94,0,64.45,-612.84,0,0,190.4,8315.65,0,4910200.54
19,1/31/2000 0:00,799.86,142434285.9,142423570.2,4711.17,-724.14,6976.99,0,364.81,1802.76,0,0,34329.09,10481.94,0.12,4912003.3
19,2/29/2000 0:00,1076.35,142423570.2,142464156.3,4697.8,2266.81,23445.67,0,1284.89,-960.51,0,0,57.8,9909.28,0,4911042.78
19,3/31/2000 0:00,2111.75,142464156.3,142419427.3,4685.59,-198.04,7652.53,0,460.31,5232.8,0,0,75550.57,12988.37,-0.01,4916275.59
19,4/30/2000 0:00,6176.66,142419427.3,142381189.2,4683.48,452.58,5369.74,0,323.29,5324.07,0,0,64855.65,10464.41,0,4921599.66
19,5/31/2000 0:00,31094.81,142381189.2,142306625.2,4730.53,3312.43,15595.4,0,60.88,13085.36,0,0,118538.67,7189.63,-0.4,4934685.02
19,6/30/2000 0:00,15932.68,142306625.2,142217224.6,4784.87,3851.5,14737.94,0,60.68,16337.42,0,0,141733.78,12560.78,0.01,4951022.43
19,7/31/2000 0:00,960.21,142217224.6,142098770.1,4809.81,3089.96,8618.26,0,59.3,21802.14,0,0,175109.21,18274.51,-0.72,4972824.57
19,8/31/2000 0:00,886.53,142098770.1,141991712.6,4823.25,1222.18,6363.66,0,59.47,20867.38,0,0,158201.89,17808.42,0,4993691.95
19,9/30/2000 0:00,680.01,141991712.6,142002180.8,4827.87,670.52,3828.29,0,58.88,598.48,0,0,5207.4,5691.58,0,4994290.43
19,10/31/2000 0:00,659.9,142002180.8,141977288.4,4825.98,238.77,7198.74,0,271.81,5493.74,0,0,56482.13,13560.3,-0.46,4999784.17
19,11/30/2000 0:00,489.98,141977288.4,141983849.9,4818.74,462.57,5414.94,0,57.31,488.65,0,0,13740.01,9058.92,-0.39,5000272.82
19,12/31/2000 0:00,320.69,141983849.9,142000684.7,4807.02,718.53,3593.57,0,57.13,-632.71,0,0,327.6,8618.84,0,4999640.11
19,1/31/2001 0:00,1121.71,142000684.7,142027622.5,4793.53,4713.86,14234.45,0,1405.35,-549.37,0,0,5355.06,7694.9,-0.13,4999090.73
19,2/28/2001 0:00,1524.48,142027622.5,142064950.9,4779.32,5631.07,20238.59,0,1538.73,-995.97,0,0,400,6536.65,0,4998094.76
19,3/31/2001 0:00,977.06,142064950.9,142015465.2,4763.38,1293.77,4588.61,0,1167.71,4573.25,0,0,73231.7,7358.97,-0.34,5002668.01
19,4/30/2001 0:00,3107.7,142015465.2,141958861.3,4751.16,1144.69,2751.29,0,78.9,7038.88,0,0,82440.37,10071.56,0,5009706.89
19,5/31/2001 0:00,25965.66,141958861.3,141863582.5,4780.99,6177.42,11060.79,0,63.14,15703.34,0,0,138368.08,5302.61,-0.93,5025410.23
19,6/30/2001 0:00,9871.52,141863582.5,141774927.8,4809.36,6326.2,9842.4,0,63.46,15797.55,0,0,133556.72,8063.06,-0.01,5041207.78
19,7/31/2001 0:00,960.21,141774927.8,141658297.4,4817.63,4737.79,5034.51,0,62.08,21494.51,0,0,167371.41,14593.8,-0.69,5062702.29
19,8/31/2001 0:00,880,141658297.4,141554449.3,4819.08,1194.88,2945.8,0,62.2,19645.31,0,0,146689.42,14174.07,0,5082347.6
19,9/30/2001 0:00,720.02,141554449.3,141562652.9,4815,609.8,2247.6,0,61.53,663.28,0,0,5616.95,5423.3,-0.05,5083010.88
20,10/31/1961 0:00,1297.41,145465076.2,145437807.5,6548.78,525.5,3580.3,0,2569.01,3356.79,0,0,23406.26,-20442.79,0,1265861.68
20,11/30/1961 0:00,1222,145437807.5,145438098.5,6367.65,1421.59,1369.15,0,3167.52,277.81,0,0,0,-12312.76,0,1266139.49
20,12/31/1961 0:00,784.88,145438098.5,145439804.3,6147.07,1375.88,4050.86,0,2766.55,-55.29,0,0,500.1,-12079.11,0,1266084.2
20,1/31/1962 0:00,1060.74,145439804.3,145441910.6,5921.41,1148.61,6410.68,0,3074.19,-171.7,0,0,463.1,-13813.8,0,1265912.5
20,2/28/1962 0:00,3722.03,145441910.6,145459516.1,5754.51,2166.14,16296.09,0,6002.56,-354.7,0,0,0,-12259.15,0,1265557.8
20,3/31/1962 0:00,5310.82,145459516.1,145454746.6,5652.34,1959.35,2516.14,0,4157.08,-15.5,0,0,0,-19038.92,0,1265542.3
20,4/30/1962 0:00,12847.22,145454746.6,145438012.9,5743.93,2816.48,4803.32,0,3563.96,843.51,0,0,16623.22,-17881.61,0,1266385.82
20,5/31/1962 0:00,23306.62,145438012.9,145377072.1,6080.32,2824.04,3797.32,0,3494.16,4913.16,0,0,58587.31,-23462.52,0,1271298.98
20,6/30/1962 0:00,20084.8,145377072.1,145304921.9,6537.96,3225.28,4102.76,0,3422.55,12281.07,0,0,73370.11,-28349.7,0,1283580.05
20,7/31/1962 0:00,22506.53,145304921.9,145239230.9,7259.3,3241.16,4947.64,0,3353.96,19677.42,0,0,76668.23,-27502.22,0,1303257.47
20,8/31/1962 0:00,18738.17,145239230.9,145185808.1,8067.94,1406.46,4023.11,0,3286.75,16094.36,0,0,58313,-27988.46,0,1319351.83
20,9/30/1962 0:00,6606.16,145185808.1,145178919.5,8444.15,962.79,2162.29,0,3220.88,1364.22,0,0,9727.27,-13315.61,0,1320716.05
20,10/31/1962 0:00,1855.28,145178919.5,145162785.4,8404.73,1278.36,9932.19,0,3159.01,2656.4,0,0,21965.15,-19599.71,0,1323372.45
20,11/30/1962 0:00,1954.34,145162785.4,145166519.9,8183,1473.67,4028.61,0,3093.08,336.13,0,0,378.4,-13001.57,0,1323708.58
20,12/31/1962 0:00,1074.45,145166519.9,145173484.5,7860.58,955.04,7740.99,0,3031.09,-186.42,0,0,0,-12436.67,0,1323522.16
20,1/31/1963 0:00,851.67,145173484.5,145159289.5,7503.47,1275.45,4449.99,0,3350.68,1369.38,0,0,16235.11,-15908.83,0,1324891.54
20,2/28/1963 0:00,3310.3,145159289.5,145172576.6,7210.51,1624.43,12695.19,0,3766.86,-274.44,0,0,43,-11692.55,0,1324617.1
20,3/31/1963 0:00,13741.67,145172576.6,145152258.6,7228.06,1708.65,2477.1,0,3632.32,1499.98,0,0,9300.86,-27563.16,0,1326117.08
20,4/30/1963 0:00,4961.22,145152258.6,145132396.1,7170.08,1951.79,1663.89,0,3619.17,1637.99,0,0,20394.94,-15510.55,0,1327755.07
20,5/31/1963 0:00,9313.14,145132396.1,145071226.1,7160.52,2156.63,2615.68,0,2799.38,6040.89,0,0,59462.91,-22480.1,0,1333795.96
20,6/30/1963 0:00,18490.99,145071226.1,145002257,7360.07,2546.82,3503.82,0,2729.36,13121.41,0,0,69990.78,-28239.84,0,1346917.38
20,7/31/1963 0:00,25275.9,145002257,144941758.6,7971.36,3173.67,5983.76,0,2644.84,19472.19,0,0,70291.79,-29452.4,0,1366389.57
20,8/31/1963 0:00,20661.93,144941758.6,144898292.2,8741.71,3081.92,5458.83,0,2591.84,13367.84,0,0,51412.86,-25295.76,0,1379757.41
20,9/30/1963 0:00,6765.31,144898292.2,144903156.1,9069.64,2047.19,4101.88,0,2782.9,584.68,0,0,0,-13722.4,0,1380342.09
20,10/31/1963 0:00,3242.73,144903156.1,144919509.9,9033.78,2199.16,30857.95,0,3154.67,1031.24,0,0,11860.18,-18062.77,0,1381373.33
20,11/30/1963 0:00,1684.55,144919509.9,144931648,8774.5,1806.97,11624.28,0,3150.73,-249.65,0,0,0,-12968.79,0,1381123.68
20,12/31/1963 0:00,676.5,144931648,144941352.6,8398.1,1589.95,10286.38,0,2396.06,-264.25,0,0,110,-12591.58,0,1380859.43
20,1/31/1964 0:00,918.8,144941352.6,144929581.8,7997.15,1584.37,6852.98,0,2763.88,945.94,0,0,14983.2,-16931.98,0,1381805.37
20,2/29/1964 0:00,6977.93,144929581.8,144935910.1,7758.57,1578.41,14079.42,0,2303.65,324.46,0,0,5304.34,-14411.88,0,1382129.83
20,3/31/1964 0:00,12949.8,144935910.1,144907351.5,7765.83,1015.19,3034.1,0,2875.84,2406.99,0,0,16809.02,-28847.49,0,1384536.82
20,4/30/1964 0:00,5217.89,144907351.5,144881064.8,7693.75,1007.91,2030.41,0,2696.26,2305.33,0,0,21912.95,-20107.41,0,1386842.14
20,5/31/1964 0:00,14325.65,144881064.8,144804584.1,7729.51,1119.52,2125.04,0,2381.27,8833.59,0,0,71806,-26863.66,0,1395675.73
20,6/30/1964 0:00,21921.36,144804584.1,144727075.7,8022.44,2614.4,3183.86,0,2116.85,20577.01,0,0,83062.87,-30960.11,0,1416252.74
20,7/31/1964 0:00,20054.49,144727075.7,144659429,8486.49,2384.97,3803.74,0,2074.43,33536.43,0,0,86966.8,-30965.99,0,1449789.17
20,8/31/1964 0:00,15757.81,144659429,144601579.3,8955.33,977.27,3075.5,0,2032.86,23208.55,0,0,67492.97,-28606.25,0,1472997.73
20,9/30/1964 0:00,3437.73,144601579.3,144584694.8,9022.38,590.91,964.69,0,1992.12,2581.23,0,0,18826.73,-13209.06,0,1475578.96
20,10/31/1964 0:00,2146.62,144584694.8,144571473.4,8864.06,548.54,5231.15,0,2295.68,2301.51,0,0,14020.1,-18442.25,0,1477880.47
20,11/30/1964 0:00,748.32,144571473.4,144572355.7,8563.39,1558.7,701.1,0,2613.6,610.63,0,0,28.3,-13136.82,0,1478491.09
