subregion,Time,Ag. Area (AC),Ag. Precip,Ag. Runoff,Ag. Prime Applied Water,Ag. Reused Water,Ag. Total Applied Water,Ag. Return Flow,Ag. Beginning Storage,Ag. Net Gain from Land Expansion (+),AG_INF,AG_ET,Ag. Deep Percolation (-),Ag. Ending Storage (=),Urban Area (AC),Urban Precipitation,Urban Runoff,Urban Prime Applied Water,Urban Reused Water,Urban Total Applied Water,Urban Return Flow,Urban Beginning Storage,Urban Net Gain from Land Expansion (+),URB_INF,URB_ET,Urban Deep Percolation (-),Urban Ending Storage (=),Native&Riparian Veg. Area (AC),Native&Riparian Veg. Precipitation,Native&Riparian Veg. Runoff,Native&Riparian Veg. Beginning Storage,Native&Riparian Veg. Net Gain from Land Expansion (+),NAT_INF,NAT_ET,Native&Riparian Veg. Deep Percolation (-),Native&Riparian Veg. Ending Storage (=)
15,8/31/1980 0:00,738835.08,0,0,382470.28,0,382470.28,0,973126.24,0,382470.28,379269.38,0,976327.14,15108.08,0,0,3400.02,0,3400.02,0,0,0,3400.02,2040.01,1360.01,0,94025.42,0,0,142.53,0,0,100.22,0,42.31
15,9/30/1980 0:00,738835.08,0,0,80879.12,0,80879.12,0,976327.14,0,80879.12,249114.57,0,808091.68,15108.08,0,0,2700.02,0,2700.02,0,0,0,2700.02,1620.01,1080.01,0,94025.42,0,0,42.31,0,0,21.65,0,20.66
15,10/31/1980 0:00,729853.1,3296.1,0,67855.65,0,67855.65,0,808091.68,-9481.35,71151.75,132351.79,0,737410.29,16366.13,78.14,0,2100.01,0,2100.01,0,0,1091.55,2178.16,1997.22,1079.7,192.78,101749.35,614.27,0,20.66,8389.79,614.27,3930.46,0,5094.26
15,11/30/1980 0:00,729853.1,2343.35,0,29597.47,0,29597.47,0,737410.29,0,31940.82,69476.18,0,699874.94,16366.13,33.93,0,1500.01,0,1500.01,0,192.78,0,1533.94,328.65,1062.9,335.17,101749.35,311.99,0,5094.26,0,311.99,989.96,0,4416.29
15,12/31/1980 0:00,729853.1,13749.41,0,48413.9,0,48413.9,0,699874.94,0,62163.3,44947.19,0,717091.05,16366.13,297.73,0,1200.01,0,1200.01,0,335.17,0,1497.74,142.76,1073.15,617.01,101749.35,2123.26,0,4416.29,0,2123.26,413.35,0,6126.2
15,1/31/1981 0:00,729853.1,99981.35,11922.1,76170.8,0,76170.8,0,717091.05,0,164230.05,57780.01,0,823541.09,16366.13,2271.82,0,1200.01,0,1200.01,0,617.01,0,3471.83,383.34,2133.43,1572.07,101749.35,13678.29,388.71,6126.2,0,13289.58,1311.8,0,18103.98
15,2/28/1981 0:00,729853.1,47986.31,1518.57,54686.61,0,54686.61,0,823541.09,0,101154.35,99479.66,0,825215.79,16366.13,1098.69,0,1100.01,0,1100.01,0,1572.07,0,2198.7,1043.43,1517.88,1209.46,101749.35,6794.56,0,18103.98,0,6794.56,4353.93,0,20544.61
15,3/31/1981 0:00,729853.1,136668.38,28625.49,385945.39,13922.9,399868.29,68951.51,825215.79,0,425036.77,126050.48,123676.46,1000525.61,16366.13,2990.45,0,1900.01,0,1900.01,0,1209.46,0,4890.46,2587.48,2442.47,1069.97,101749.35,17799.7,1193.87,20544.61,0,16605.83,16046.69,0,21103.75
15,4/30/1981 0:00,729853.1,47792.95,3433.75,80947.7,0,80947.7,0,1000525.61,0,125306.9,157648.21,0,968184.3,16366.13,1014.17,0,2800.02,0,2800.02,0,1069.97,0,3814.19,3098.77,1785.4,0,101749.35,6941.26,0,21103.75,0,6941.26,16049.58,0,11995.43
15,5/31/1981 0:00,729853.1,10524.2,0,334338.55,4668.18,339006.73,23118.6,968184.3,0,321744.16,237932.03,51470.82,1000525.61,16366.13,233.08,0,3300.02,0,3300.02,0,0,0,3533.1,1959.52,1573.58,0,101749.35,1270.39,0,11995.43,0,1270.39,9474.82,0,3791
15,6/30/1981 0:00,729853.1,0,0,390818.74,5630.99,396449.73,27886.82,1000525.61,0,362931.92,296842.84,66089.08,1000525.61,16366.13,0,0,3500.02,0,3500.02,0,0,0,3500.02,2100.01,1400.01,0,101749.35,0,0,3791,0,0,3034.33,0,756.66
15,7/31/1981 0:00,729853.1,0,0,400010.27,0,400010.27,0,1000525.61,0,400010.27,435675.05,0,964860.83,16366.13,0,0,3600.02,0,3600.02,0,0,0,3600.02,2160.01,1440.01,0,101749.35,0,0,756.66,0,0,629.4,0,127.26
15,8/31/1981 0:00,729853.1,0,0,379999.8,0,379999.8,0,964860.83,0,379999.8,376647.95,0,968212.68,16366.13,0,0,3400.02,0,3400.02,0,0,0,3400.02,2040.01,1360.01,0,101749.35,0,0,127.26,0,0,89.48,0,37.78
15,9/30/1981 0:00,729853.1,0,0,53828.83,0,53828.83,0,968212.68,0,53828.83,247336.17,0,774705.34,16366.13,0,0,2800.02,0,2800.02,0,0,0,2800.02,1680.01,1120.01,0,101749.35,0,0,37.78,0,0,19.33,0,18.45
15,10/31/1981 0:00,720868,36772.02,241.06,48855.84,0,48855.84,0,774705.34,-9251.13,85386.81,131314.12,0,719526.9,17623.15,967.98,0,1900.01,0,1900.01,0,0,1026.49,2867.99,2356.65,1317.84,219.99,109477.43,5758.3,0,18.45,8224.65,5758.3,6175.14,0,7826.25
15,11/30/1981 0:00,720868,61741.78,3001.2,46588.52,0,46588.52,0,719526.9,0,105329.1,68805.56,0,756050.44,17623.15,1519.4,0,1300.01,0,1300.01,0,219.99,0,2819.41,812.72,1495.21,731.48,109477.43,9284.59,0.38,7826.25,0,9284.2,3363.5,0,13746.96
15,12/31/1981 0:00,720868,15029.08,0,54490.45,0,54490.45,0,756050.44,0,69519.53,44453.51,0,781116.46,17623.15,372.46,0,1200.01,0,1200.01,0,731.48,0,1572.47,225.48,1101.54,976.93,109477.43,2082.55,0,13746.96,0,2082.55,1028.28,0,14801.23
15,1/31/1982 0:00,720868,65050.53,4337.64,63809.29,0,63809.29,0,781116.46,0,124522.18,57068.69,0,848569.94,17623.15,1456.19,0,1200.01,0,1200.01,0,976.93,0,2656.2,364.79,1759.1,1509.23,109477.43,10035.94,12.08,14801.23,0,10023.86,1653.61,0,23171.47
15,2/28/1982 0:00,720868,30184.82,87.12,72846.74,0,72846.74,0,848569.94,0,102944.44,97918.4,0,853595.99,17623.15,680.24,0,1100.01,0,1100.01,0,1509.23,0,1780.25,965.53,1358.5,965.45,109477.43,5058.89,0,23171.47,0,5058.89,4870.71,0,23359.66
15,3/31/1982 0:00,720868,181173.35,53486.05,278589.7,11777.94,290367.64,58328.83,853595.99,0,347948.17,123873.41,86955.86,990714.89,17623.15,4627.49,0,1600.01,0,1600.01,0,965.45,0,6227.5,2786.22,3196.09,1210.65,109477.43,27084.99,3834.14,23359.66,0,23250.85,20226.38,0,26384.13
15,4/30/1982 0:00,720868,102025.21,21763.84,51432.79,0,51432.79,0,990714.89,0,131694.16,155707.43,0,966701.62,17623.15,2489.27,0,2700.02,0,2700.02,0,1210.65,0,5189.29,3884.52,2373.94,141.48,109477.43,15910.46,600.6,26384.13,0,15309.86,24371.99,0,17321.99
15,5/31/1982 0:00,720868,266.75,0,413877.66,10501.47,424379.13,52007.27,966701.62,0,362137.13,235002.88,103120.98,990714.89,17623.15,0.86,0,3500.02,0,3500.02,0,141.48,0,3500.89,2067.03,1575.34,0,109477.43,52.1,0,17321.99,0,52.1,12310.37,0,5063.73
15,6/30/1982 0:00,720868,18043.87,0,365529.77,5271.01,370800.78,26104.04,990714.89,0,357469.6,295466.31,62003.28,990714.89,17623.15,505.65,0,3500.02,0,3500.02,0,0,0,4005.67,2413.52,1592.16,0,109477.43,2546.25,0,5063.73,0,2546.25,6256.43,0,1353.55
15,7/31/1982 0:00,720868,2612.49,0,395247.97,0,395247.97,0,990714.89,0,397860.46,432820.81,0,955754.55,17623.15,130.81,0,3700.03,0,3700.03,0,0,0,3830.83,2301.12,1529.72,0,109477.43,227.18,0,1353.55,0,227.18,1327.31,0,253.43
15,8/31/1982 0:00,720868,0,0,377520.38,0,377520.38,0,955754.55,0,377520.38,374025.67,0,959249.25,17623.15,0,0,3500.02,0,3500.02,0,0,0,3500.02,2100.01,1400.01,0,109477.43,0,0,253.43,0,0,178.19,0,75.23
15,9/30/1982 0:00,720868,39386.76,1555.78,84251.72,0,84251.72,0,959249.25,0,122082.69,245557.03,0,835774.91,17623.15,995.05,0,2700.02,0,2700.02,0,0,0,3695.07,2236.94,1458.13,0,109477.43,5121.29,0,75.23,0,5121.29,3428.17,0,1768.35
15,10/31/1982 0:00,711887.98,46936.54,1704.59,35193.74,0,35193.74,0,835774.91,-10211.58,80425.69,130277.27,0,775711.76,18881.09,1340.77,0,1900.01,0,1900.01,0,0,1105.62,3240.78,2648.97,1460.71,236.73,117199.52,7451.14,0,1768.35,9105.96,7451.14,7994.25,0,10331.21
15,11/30/1982 0:00,711887.98,114349.45,19295.54,32717.47,0,32717.47,0,775711.76,0,127771.37,68040.64,0,835442.49,18881.09,3120.14,0,1200.01,0,1200.01,0,236.73,0,4320.15,1207.96,2159.72,1189.19,117199.52,18030.81,817.57,10331.21,0,17213.24,5507.36,0,22037.09
15,12/31/1982 0:00,711887.98,49049.27,1985.03,23353.07,0,23353.07,0,835442.49,0,70417.31,43899.74,0,861960.06,18881.09,1219.67,0,1200.01,0,1200.01,0,1189.19,0,2419.68,427.82,1423.59,1757.46,117199.52,7744.23,0,22037.09,0,7744.23,1980.11,0,27801.21
15,1/31/1983 0:00,711887.98,209745.6,81797.09,25558.82,1927.11,27485.92,9543.77,861960.06,0,143963.55,56357.77,7850.82,941715.02,18881.09,5689.19,0,1200.01,0,1200.01,0,1757.46,0,6889.2,690.15,4092.13,3864.38,117199.52,33129.2,5832.79,27801.21,0,27296.42,3754.19,0,51343.44
15,2/28/1983 0:00,711887.98,136796,44228.57,14080.26,1191.44,15271.7,5900.46,941715.02,0,100747.22,96357.83,6438.99,939665.42,18881.09,3758.21,0,1100.01,0,1100.01,0,3864.38,0,4858.22,1336.47,3140.77,4245.36,117199.52,21489.9,1596.47,51343.44,0,19893.43,11197.55,0,60039.31
15,3/31/1983 0:00,711887.98,199539.02,82459.54,109532.81,7642.32,117175.13,37847.66,939665.42,0,188764.64,121697.45,25907.24,980825.37,18881.09,5267.43,0,1200.01,0,1200.01,0,4245.36,0,6467.44,2985.1,3663.62,4064.07,117199.52,32328.37,5514.3,60039.31,0,26814.07,30988.03,0,55865.35
15,4/30/1983 0:00,711887.98,71943.91,10448.67,89551.82,451.92,90003.74,2238.08,980825.37,0,148808.97,153767.75,1074.92,974791.68,18881.09,2087.16,0,2400.02,0,2400.02,0,4064.07,0,4487.17,4214.26,2033.24,2303.75,117199.52,10689.87,11.46,55865.35,0,10678.41,37367.68,0,29176.08
15,5/31/1983 0:00,711887.98,4952.59,0,319737.78,5521.32,325259.1,27343.67,974791.68,0,297346.7,232075.4,59237.61,980825.37,18881.09,94.72,0,3600.06,0,3600.06,0,2303.75,0,3694.79,4342.51,1656.02,0,117199.52,1018.61,0,29176.08,0,1018.61,22665.65,0,7529.04
15,6/30/1983 0:00,711887.98,0,0,386749.96,5536.12,392286.08,27416.97,980825.37,0,359332.99,294091.18,65241.81,980825.37,18881.09,0,0,3800.09,0,3800.09,0,0,0,3800.09,2280.05,1520.03,0,117199.52,0,0,7529.04,0,0,6026.28,0,1502.76
15,7/31/1983 0:00,711887.98,0,0,397006.56,0,397006.56,0,980825.37,0,397006.56,429968.21,0,947863.72,18881.09,0,0,3900.05,0,3900.05,0,0,0,3900.05,2340.03,1560.02,0,117199.52,0,0,1502.76,0,0,1250.01,0,252.74
15,8/31/1983 0:00,711887.98,10834.04,0,361172.91,0,361172.91,0,947863.72,0,372006.95,371404.93,0,948465.74,18881.09,203.63,0,3500,0,3500,0,0,0,3703.63,2226.25,1477.38,0,117199.52,2142.76,0,252.74,0,2142.76,1895.1,0,500.4
15,9/30/1983 0:00,711887.98,61688.95,6571.75,69095.56,0,69095.56,0,948465.74,0,124212.76,243779.15,0,828899.35,18881.09,1557.17,0,2800.02,0,2800.02,0,0,0,4357.19,2639.54,1717.65,0,117199.52,10809.36,14.58,500.4,0,10794.78,7432.13,0,3863.05
15,10/31/1983 0:00,702902.87,22813.74,0,22693.45,0,22693.45,0,828899.35,-10266.92,45507.19,129239.67,0,734899.96,20138.13,666.27,0,2300.02,0,2300.02,0,0,1081.82,2966.29,2431.58,1403.19,213.34,124927.59,3985.12,0,3863.05,9185.1,3985.12,7205.3,0,9827.96
15,11/30/1983 0:00,702902.87,72263.3,5729.1,12204.48,0,12204.48,0,734899.96,0,78738.68,67275.24,0,746363.41,20138.13,2281.45,0,1200.01,0,1200.01,0,213.34,0,3481.46,1048.95,1744.13,901.73,124927.59,12408.66,49.02,9827.96,0,12359.64,4340.3,0,17847.3
15,12/31/1983 0:00,702902.87,88669.85,10169.17,9027.67,0,9027.67,0,746363.41,0,87528.35,43345.66,0,790546.1,20138.13,2360.09,0,1300.01,0,1300.01,0,901.73,0,3660.1,497.15,1979.66,2085.01,124927.59,15496.63,300.46,17847.3,0,15196.17,2213.98,0,30829.49
15,1/31/1984 0:00,702902.87,6253.72,0,23222.62,0,23222.62,0,790546.1,0,29476.34,55646.45,0,764375.98,20138.13,116.34,0,1300.05,0,1300.05,0,2085.01,0,1416.39,422.96,1344.26,1734.18,124927.59,1109.23,0,30829.49,0,1109.23,2127.44,0,29811.28
15,2/29/1984 0:00,702902.87,25632.14,0,79533.71,0,79533.71,0,764375.98,0,105165.85,94796.57,0,774745.26,20138.13,749.03,0,1200.05,0,1200.05,0,1734.18,0,1949.08,1109.58,1484.68,1089,124927.59,4342.71,0,29811.28,0,4342.71,5882.27,0,28271.72
15,3/31/1984 0:00,702902.87,10990.28,0,481626.69,11889.69,493516.38,58882.26,774745.26,0,433734.71,119520.51,118033.91,970925.55,20138.13,368.35,0,2700.06,0,2700.06,0,1089,0,3068.41,2126.17,1760.01,271.23,124927.59,1875.55,0,28271.72,0,1875.55,12544.52,0,17602.75
15,4/30/1984 0:00,702902.87,9981.24,0,96330.73,0,96330.73,0,970925.55,0,106311.97,151826.97,0,925410.56,20138.13,300.11,0,3200.06,0,3200.06,0,271.23,0,3500.17,2057.32,1714.07,0,124927.59,2029.79,0,17602.75,0,2029.79,10813.41,0,8819.14
15,5/31/1984 0:00,702902.87,0,0,344069.98,4141.61,348211.59,20510.83,925410.56,0,323559.16,229146.25,48897.91,970925.55,20138.13,0,0,3800.03,0,3800.03,0,0,0,3800.03,2090.01,1710.01,0,124927.59,0,0,8819.14,0,0,6197.48,0,2621.66
15,6/30/1984 0:00,702902.87,516.9,0,384154.58,5487.08,389641.66,27174.11,970925.55,0,357497.37,292714.14,64783.23,970925.55,20138.13,9.09,0,3900.01,0,3900.01,0,0,0,3909.1,2345.64,1563.46,0,124927.59,94.22,0,2621.66,0,94.22,2180.12,0,535.75
15,7/31/1984 0:00,702902.87,660.31,0,395014.71,0,395014.71,0,970925.55,0,395675.02,427113.64,0,939486.92,20138.13,15.76,0,4100.03,0,4100.03,0,0,0,4115.79,2469.79,1646,0,124927.59,171.06,0,535.75,0,171.06,597.61,0,109.2
15,8/31/1984 0:00,702902.87,511.96,0,371990.87,0,371990.87,0,939486.92,0,372502.82,368782.66,0,943207.09,20138.13,8.7,0,3900.07,0,3900.07,0,0,0,3908.77,2345.43,1563.33,0,124927.59,161.04,0,109.2,0,161.04,206.1,0,64.15
15,9/30/1984 0:00,702902.87,0,0,44886.09,0,44886.09,0,943207.09,0,44886.09,242000.23,0,746092.96,20138.13,0,0,3100.06,0,3100.06,0,0,0,3100.06,1860.04,1240.02,0,124927.59,0,0,64.15,0,0,32.82,0,31.33
15,10/31/1984 0:00,693922.82,24291.35,0,58092.99,0,58092.99,0,746092.96,-9332.23,82384.34,128202.84,0,690942.23,21396.18,798.81,0,2400.02,0,2400.02,0,0,929.1,3198.83,2412.7,1503.56,211.67,132649.59,4391.6,0,31.33,8403.14,4391.6,5624.76,0,7201.31
15,11/30/1984 0:00,693922.82,75910.12,6246.74,5377.8,0,5377.8,0,690942.23,0,75041.17,66510.29,0,699473.11,21396.18,2044.72,0,1400.01,0,1400.01,0,211.67,0,3444.73,1014.75,1773.84,867.8,132649.59,15423.36,211.06,7201.31,0,15212.29,4521.38,0,17892.22
15,12/31/1984 0:00,693922.82,90070.84,10032.32,6855.29,0,6855.29,0,699473.11,0,86893.81,42791.89,0,743575.03,21396.18,2761.24,0,1299.99,0,1299.99,0,867.8,0,4061.23,528.67,2153.71,2246.66,132649.59,16905.92,369.42,17892.22,0,16536.5,2348.91,0,32079.81
15,1/31/1985 0:00,693922.82,33701.26,121.14,16483.61,0,16483.61,0,743575.03,0,50063.73,54935.53,0,738703.23,21396.18,1023.38,0,1300.01,0,1300.01,0,2246.66,0,2323.39,540.26,1688.89,2340.89,132649.59,6288.94,0,32079.81,0,6288.94,2614.18,0,35754.57
15,2/28/1985 0:00,693922.82,17235.02,0,85481.72,0,85481.72,0,738703.23,0,102716.74,93235.92,0,748184.05,21396.18,636.5,0,1200.01,0,1200.01,0,2340.89,0,1836.51,1384.21,1441.88,1351.3,132649.59,3242.01,0,35754.57,0,3242.01,6836.71,0,32159.87
15,3/31/1985 0:00,693922.82,47167.78,1325.38,415761.46,8894.9,424656.36,44050.92,748184.05,0,417552.94,117344.29,87366.13,961026.56,21396.18,1370.76,0,2700.02,0,2700.02,0,1351.3,0,4070.78,2933.32,2140.98,347.79,132649.59,8796.45,0,32159.87,0,8796.45,17482.34,0,23473.98
15,4/30/1985 0:00,693922.82,4200.32,0,106818.92,0,106818.92,0,961026.56,0,111019.24,149887.27,0,922158.53,21396.18,152.93,0,3500.02,0,3500.02,0,347.79,0,3652.95,2192.61,1808.13,0,132649.59,781.45,0,23473.98,0,781.45,13449.5,0,10805.93
15,5/31/1985 0:00,693922.82,202.15,0,342457.06,4622.69,347079.75,22893.3,922158.53,0,319765.9,226218.76,54679.11,961026.56,21396.18,0.96,0,3900.03,0,3900.03,0,0,0,3900.98,2145.61,1755.38,0,132649.59,45.5,0,10805.93,0,45.5,7636.86,0,3214.58
15,6/30/1985 0:00,693922.82,1803.86,0,380511.12,5421.37,385932.49,26848.69,961026.56,0,355466.29,291340.01,64126.29,961026.56,21396.18,29.7,0,4100.03,0,4100.03,0,0,0,4129.73,2478.43,1651.3,0,132649.59,448.91,0,3214.58,0,448.91,2962.79,0,700.69
15,7/31/1985 0:00,693922.82,306.53,0,394090.58,0,394090.58,0,961026.56,0,394397.11,424261.89,0,931161.78,21396.18,33.32,0,4300.03,0,4300.03,0,0,0,4333.35,2600.68,1732.68,0,132649.59,29.64,0,700.69,0,29.64,609.2,0,121.13
15,8/31/1985 0:00,693922.82,102.8,0,370090.23,0,370090.23,0,931161.78,0,370193.04,366162.3,0,935192.52,21396.18,1.18,0,4000.03,0,4000.03,0,0,0,4001.21,2400.75,1600.46,0,132649.59,29.64,0,121.13,0,29.64,109.01,0,41.76
15,9/30/1985 0:00,693922.82,9880.25,0,52166.58,0,52166.58,0,935192.52,0,62046.83,240222.34,0,757017,21396.18,146.1,0,3200.02,0,3200.02,0,0,0,3346.13,2010.6,1335.53,0,132649.59,2343.93,0,41.76,0,2343.93,1589.06,0,796.64
15,10/31/1985 0:00,684936.72,21724.48,0,54521.5,0,54521.5,0,757017,-9603.93,76245.98,127164.92,0,696494.13,22654.16,844.63,0,2300.02,0,2300.02,0,0,936.36,3144.65,2403.65,1470.97,206.39,140377.72,3657.08,0,796.64,8667.57,3657.08,5692.05,0,7429.24
15,11/30/1985 0:00,684936.72,112933.36,17982.14,9125.51,0,9125.51,0,696494.13,0,104076.74,65744.8,0,734826.06,22654.16,3867.58,0,1300.01,0,1300.01,0,206.39,0,5167.59,1441.9,2546.3,1385.78,140377.72,22838.94,1207.16,7429.24,0,21631.78,5958.74,0,23102.28
15,12/31/1985 0:00,684936.72,38639.76,443.47,20194.13,0,20194.13,0,734826.06,0,58390.42,42237.75,0,750978.74,22654.16,1279.1,0,1300.01,0,1300.01,0,1385.78,0,2579.1,487.3,1526.06,1951.52,140377.72,7192.17,0,23102.28,0,7192.17,2051.4,0,28243.05
15,1/31/1986 0:00,684936.72,81705.47,8897.33,24427.09,0,24427.09,0,750978.74,0,97235.22,54224.14,0,793989.82,22654.16,2692.91,0,1300.01,0,1300.01,0,1951.52,0,3992.92,609.97,2372.1,2962.37,140377.72,16293.45,219.47,28243.05,0,16073.98,3037.16,0,41279.87
15,2/28/1986 0:00,684936.72,138022.08,31456.79,38460.75,0,38460.75,0,793989.82,0,145026.03,91674.55,0,847341.31,22654.16,4667.14,0,1200.01,0,1200.01,0,2962.37,0,5867.15,1603.54,3280.69,3945.3,140377.72,27211.34,2275.19,41279.87,0,24936.15,11763.18,0,54452.84
15,3/31/1986 0:00,684936.72,132567.74,30729.33,203759.57,10018.85,213778.42,49617.18,847341.31,0,255980.8,115167.26,37036.88,951117.97,22654.16,4999.6,0,1300.01,0,1300.01,0,3945.3,0,6299.6,3581.62,3084.8,3578.48,140377.72,25946.73,1932.74,54452.84,0,24013.99,31987.36,0,46479.46
15,4/30/1986 0:00,684936.72,21483.93,43.14,87770.86,0,87770.86,0,951117.97,0,109211.65,147946.28,0,912383.34,22654.16,825.27,0,3400.02,0,3400.02,0,3578.48,0,4225.3,5052.7,2013.62,737.46,140377.72,4446.09,0,46479.46,0,4446.09,29875.81,0,21049.75
15,5/31/1986 0:00,684936.72,390.1,0,340801.32,4714.01,345515.34,23345.59,912383.34,0,317845.84,223289.29,55821.92,951117.97,22654.16,6,0,4000.03,0,4000.03,0,737.46,0,4006.03,2941.2,1802.29,0,140377.72,103.53,0,21049.75,0,103.53,15000.6,0,6152.68
15,6/30/1986 0:00,684936.72,0,0,380833.32,5408.05,386241.37,26782.72,951117.97,0,354050.6,289962.31,64088.29,951117.97,22654.16,0,0,4300.03,0,4300.03,0,0,0,4300.03,2580.02,1720.01,0,140377.72,0,0,6152.68,0,0,4924.64,0,1228.04
15,7/31/1986 0:00,684936.72,0,0,393101.77,0,393101.77,0,951117.97,0,393101.77,421406.1,0,922813.64,22654.16,0,0,4400.03,0,4400.03,0,0,0,4400.03,2640.02,1760.01,0,140377.72,0,0,1228.04,0,0,1021.5,0,206.54
15,8/31/1986 0:00,684936.72,0,0,367796,0,367796,0,922813.64,0,367796,363538.77,0,927070.87,22654.16,0,0,4100.03,0,4100.03,0,0,0,4100.03,2460.02,1640.01,0,140377.72,0,0,206.54,0,0,145.23,0,61.31
15,9/30/1986 0:00,684936.72,10639.21,0,72710.94,0,72710.94,0,927070.87,0,83350.15,238442.6,0,771978.42,22654.16,328.18,0,3300.02,0,3300.02,0,0,0,3628.2,2183.48,1444.72,0,140377.72,2111.32,0,61.31,0,2111.32,1447.09,0,725.54
15,10/31/1986 0:00,675952.72,0,0,67374.98,0,67374.98,0,771978.42,-9927.46,67374.98,126127.49,0,703298.45,23911.14,0,0,2600.02,0,2600.02,0,0,950.71,2600.02,2074.09,1300.01,176.63,148104.74,0,0,725.54,8976.75,0,4118.87,0,5583.42
15,11/30/1986 0:00,675952.72,14270.61,0,30445.38,0,30445.38,0,703298.45,0,44715.99,64979.49,0,683034.96,23911.14,504.21,0,1600.01,0,1600.01,0,176.63,0,2104.22,511.55,1311.61,457.69,148104.74,3590.1,0,5583.42,0,3590.1,1754.61,0,7418.91
15,12/31/1986 0:00,675952.72,32814.72,65.12,40037.15,0,40037.15,0,683034.96,0,72786.75,41683.73,0,714137.97,23911.14,1272.87,0,1400.01,0,1400.01,0,457.69,0,2672.88,306.52,1603.7,1220.35,148104.74,6338.88,0,7418.91,0,6338.88,913.92,0,12843.87
15,1/31/1987 0:00,675952.72,94444.03,12600.72,39188.21,0,39188.21,0,714137.97,0,121031.51,53512.9,0,781656.59,23911.14,3383.23,0,1400.01,0,1400.01,0,1220.35,0,4783.24,591.17,2780.5,2631.92,148104.74,20459.33,619.43,12843.87,0,19839.9,2262.9,0,30420.87
15,2/28/1987 0:00,675952.72,77409.02,8740.31,57367.3,0,57367.3,0,781656.59,0,126036.01,90113.41,0,817579.19,23911.14,3229.21,0,1200.01,0,1200.01,0,2631.92,0,4429.22,1685.21,2508.13,2867.8,148104.74,16288.28,154.75,30420.87,0,16133.54,8360.48,0,38193.93
15,3/31/1987 0:00,675952.72,104354.8,18811.06,334155.33,13196.19,347351.52,65352.55,817579.19,0,354346.52,112990.49,117725.29,941209.94,23911.14,3794.89,0,2200.02,0,2200.02,0,2867.8,0,5994.91,3780.35,2899.24,2183.12,148104.74,21650.68,807.74,38193.93,0,20842.94,25906.84,0,33130.03
15,4/30/1987 0:00,675952.72,6211.7,0,109542.02,0,109542.02,0,941209.94,0,115753.72,146005.73,0,910957.92,23911.14,194.29,0,3700.03,0,3700.03,0,2183.12,0,3894.32,4153.59,1923.84,0,148104.74,1280.58,0,33130.03,0,1280.58,19486.99,0,14923.62
15,5/31/1987 0:00,675952.72,4673.11,0,333838,5224.22,339062.22,25872.32,910957.92,0,312638.79,220360.51,62026.27,941209.94,23911.14,194.6,0,4200.03,0,4200.03,0,0,0,4394.63,2430.67,1963.96,0,148104.74,943.29,0,14923.62,0,943.29,11280.04,0,4586.87
15,6/30/1987 0:00,675952.72,4831.81,0,372689.68,5285.87,377975.54,26177.62,941209.94,0,351343.87,288585.68,62758.19,941209.94,23911.14,115.78,0,4300.03,0,4300.03,0,0,0,4415.81,2651.8,1764.01,0,148104.74,1222.21,0,4586.87,0,1222.21,4734.41,0,1074.68
15,7/31/1987 0:00,675952.72,0,0,391717.6,0,391717.6,0,941209.94,0,391717.6,418551.97,0,914375.57,23911.14,0,0,4600.03,0,4600.03,0,0,0,4600.03,2760.02,1840.01,0,148104.74,0,0,1074.68,0,0,893.93,0,180.75
15,8/31/1987 0:00,675952.72,0,0,365387.84,0,365387.84,0,914375.57,0,365387.84,360916.87,0,918846.54,23911.14,0,0,4300.03,0,4300.03,0,0,0,4300.03,2580.02,1720.01,0,148104.74,0,0,180.75,0,0,127.09,0,53.66
15,9/30/1987 0:00,675952.72,0,0,40578.01,0,40578.01,0,918846.54,0,40578.01,236663.93,0,722760.62,23911.14,0,0,3500.02,0,3500.02,0,0,0,3500.02,2100.01,1400.01,0,148104.74,0,0,53.66,0,0,27.45,0,26.2
15,10/31/1987 0:00,652304.5,41742.02,882.94,47971.68,0,47971.68,0,722760.62,-25092.96,88830.76,123269.72,0,663228.71,25169.19,1435.82,0,2500.02,0,2500.02,0,0,994.63,3935.84,2906.46,1795.62,228.39,170494.9,10597.33,0,26.2,24098.32,10597.33,15243.15,0,19478.7
15,11/30/1987 0:00,652304.5,33571.91,123,13348.95,0,13348.95,0,663228.71,0,46797.86,62374.21,0,647652.36,25169.19,1183.82,0,1400.01,0,1400.01,0,228.39,0,2583.83,736.72,1429.86,645.64,170494.9,9857.67,0,19478.7,0,9857.67,5652.02,0,23684.36
15,12/31/1987 0:00,652304.5,75537.46,6636.31,20971.65,0,20971.65,0,647652.36,0,89872.8,40225.43,0,697299.72,25169.19,3161.32,0,1400.01,0,1400.01,0,645.64,0,4561.33,577.46,2385.66,2243.85,170494.9,19516.3,237.29,23684.36,0,19279.02,2873.53,0,40089.84
15,1/31/1988 0:00,652304.5,72759.77,6687.42,13231.7,0,13231.7,0,697299.72,0,79304.05,51640.75,0,724963.02,25169.19,2839.23,0,1400.01,0,1400.01,0,2243.85,0,4239.24,682.78,2520.76,3279.54,170494.9,18835.46,181.95,40089.84,0,18653.51,3994.63,0,54748.73
