subregion,Time,Ag. Area (AC),Ag. Precip,Ag. Runoff,Ag. Prime Applied Water,Ag. Reused Water,Ag. Total Applied Water,Ag. Return Flow,Ag. Beginning Storage,Ag. Net Gain from Land Expansion (+),AG_INF,AG_ET,Ag. Deep Percolation (-),Ag. Ending Storage (=),Urban Area (AC),Urban Precipitation,Urban Runoff,Urban Prime Applied Water,Urban Reused Water,Urban Total Applied Water,Urban Return Flow,Urban Beginning Storage,Urban Net Gain from Land Expansion (+),URB_INF,URB_ET,Urban Deep Percolation (-),Urban Ending Storage (=),Native&Riparian Veg. Area (AC),Native&Riparian Veg. Precipitation,Native&Riparian Veg. Runoff,Native&Riparian Veg. Beginning Storage,Native&Riparian Veg. Net Gain from Land Expansion (+),NAT_INF,NAT_ET,Native&Riparian Veg. Deep Percolation (-),Native&Riparian Veg. Ending Storage (=)
17,11/30/1994 12:00 AM,275001.88,43990.52,11.03,0.00,0.00,0.00,0.00,80411.22,0.00,43979.48,22815.73,8000.56,93574.41,28573.20,4509.91,0.00,2000.01,0.00,2000.01,0.00,0.00,0.00,6509.92,1919.17,3242.81,1347.95,69314.14,12010.35,4.45,0.00,0.00,12005.90,7704.31,0.00,4301.59
17,12/31/1994 12:00 AM,275001.88,31266.38,0.00,0.00,0.00,0.00,0.00,93574.41,0.00,31266.38,15583.43,15682.94,93574.41,28573.20,3260.58,0.00,2100.03,0.00,2100.03,0.00,1347.95,0.00,5360.61,708.62,3419.37,2580.58,69314.14,8848.39,0.00,4301.59,0.00,8848.39,2691.45,463.52,9995.00
17,01/31/1995 12:00 AM,275001.88,134731.64,9598.23,0.00,0.00,0.00,0.00,93574.41,0.00,125133.42,19937.63,105195.79,93574.41,28573.20,13943.83,0.00,2100.03,0.00,2100.03,0.00,2580.58,0.00,16043.86,1116.07,14867.24,2641.14,69314.14,36092.20,4027.01,9995.00,0.00,32065.20,4366.79,20962.07,16731.34
17,02/28/1995 12:00 AM,275001.88,16195.10,0.00,0.00,0.00,0.00,0.00,93574.41,0.00,16195.10,30620.70,0.00,79148.82,28573.20,1743.15,0.00,1900.01,0.00,1900.01,0.00,2641.14,0.00,3643.16,1855.37,2562.41,1866.51,69314.14,4323.37,0.00,16731.34,0.00,4323.37,7277.98,0.00,13776.73
17,03/31/1995 12:00 AM,275001.88,148562.45,12825.65,21742.55,3605.14,25347.69,8657.24,79148.82,0.00,148822.11,38637.75,95758.76,93574.41,28573.20,15350.24,0.00,2099.99,0.00,2099.99,0.00,1866.51,0.00,17450.24,4148.35,12527.26,2641.14,69314.14,40195.76,5707.53,13776.73,0.00,34488.23,17906.15,13627.47,16731.34
17,04/30/1995 12:00 AM,275001.88,23880.91,0.00,53083.19,772.30,53855.49,1854.57,93574.41,0.00,75109.52,54587.85,20521.67,93574.41,28573.20,2521.81,0.00,4500.05,0.00,4500.05,0.00,2641.14,0.00,7021.86,5567.12,3208.34,887.53,69314.14,6381.59,0.00,16731.34,0.00,6381.59,18888.72,0.00,4224.21
17,05/31/1995 12:00 AM,275001.88,31808.44,0.00,98035.83,1306.65,99342.48,3137.73,93574.41,0.00,126706.54,91986.18,34720.35,93574.41,28573.20,3231.01,0.00,5900.08,0.00,5900.08,0.00,887.53,0.00,9131.09,6135.21,3883.41,0.00,69314.14,8965.53,0.00,4224.21,0.00,8965.53,13189.74,0.00,0.00
17,06/30/1995 12:00 AM,275001.88,7945.87,0.00,139442.84,786.56,140229.40,1888.81,93574.41,0.00,145499.91,124599.40,20900.51,93574.41,28573.20,869.76,0.00,6500.10,0.00,6500.10,0.00,0.00,0.00,7369.86,4439.31,2930.55,0.00,69314.14,2125.90,0.00,0.00,0.00,2125.90,2125.90,0.00,0.00
17,07/31/1995 12:00 AM,275001.88,0.00,0.00,164391.86,819.18,165211.04,1967.14,93574.41,0.00,162424.71,140657.42,21767.30,93574.41,28573.20,0.00,0.00,6900.09,0.00,6900.09,0.00,0.00,0.00,6900.09,4140.05,2760.04,0.00,69314.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,08/31/1995 12:00 AM,275001.88,0.00,0.00,132846.03,526.53,133372.56,1264.39,93574.41,0.00,131581.64,117590.60,13991.04,93574.41,28573.20,0.00,0.00,6400.10,0.00,6400.10,0.00,0.00,0.00,6400.10,3840.06,2560.04,0.00,69314.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,09/30/1995 12:00 AM,275001.88,0.00,0.00,72255.26,0.00,72255.26,0.00,93574.41,0.00,72255.26,74906.16,0.00,90923.52,28573.20,0.00,0.00,5200.06,0.00,5200.06,0.00,0.00,0.00,5200.06,3120.03,2080.02,0.00,69314.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,10/31/1995 12:00 AM,278601.91,0.00,0.00,39106.66,0.00,39106.66,0.00,90923.52,-66.47,39106.66,39504.26,0.00,90459.45,29389.24,0.00,0.00,4100.03,0.00,4100.03,0.00,0.00,24.85,4100.03,2074.86,2050.01,0.00,64898.06,0.00,0.00,0.00,41.62,0.00,41.62,0.00,0.00
17,11/30/1995 12:00 AM,278601.91,0.00,0.00,931.01,0.00,931.01,0.00,90459.45,0.00,931.01,22961.24,0.00,68429.22,29389.24,0.00,0.00,2800.00,0.00,2800.00,0.00,0.00,0.00,2800.00,840.00,1960.00,0.00,64898.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,12/31/1995 12:00 AM,278601.91,56006.97,54.45,0.00,0.00,0.00,0.00,68429.22,0.00,55952.52,15787.44,13994.34,94599.96,29389.24,5888.28,0.00,2200.04,0.00,2200.04,0.00,0.00,0.00,8088.32,728.85,4664.62,2694.84,64898.06,14165.54,36.63,0.00,0.00,14128.91,2548.74,1777.26,9802.91
17,01/31/1996 12:00 AM,278601.91,55745.44,57.23,0.00,0.00,0.00,0.00,94599.96,0.00,55688.21,20198.63,35489.58,94599.96,29389.24,5815.89,0.00,2200.06,0.00,2200.06,0.00,2694.84,0.00,8015.95,1147.94,6848.63,2714.22,64898.06,14345.78,44.46,9802.91,0.00,14301.32,3923.45,7166.12,13014.67
17,02/29/1996 12:00 AM,278601.91,83882.22,619.95,0.00,0.00,0.00,0.00,94599.96,0.00,83262.28,31147.70,52114.58,94599.96,29389.24,8908.56,0.00,1999.99,0.00,1999.99,0.00,2714.22,0.00,10908.56,1913.24,8995.32,2714.22,64898.06,20896.80,598.16,13014.67,0.00,20298.63,6814.29,11216.27,15282.73
17,03/31/1996 12:00 AM,278601.91,42553.91,8.23,21742.55,868.32,22610.87,2085.14,94599.96,0.00,62203.09,39143.55,23059.53,94599.96,29389.24,4479.03,0.00,2700.08,0.00,2700.08,0.00,2714.22,0.00,7179.11,4265.33,3325.27,2302.73,64898.06,10229.18,0.83,15282.73,0.00,10228.35,16563.32,0.00,8947.76
17,04/30/1996 12:00 AM,278601.91,28498.05,0.00,53296.16,914.57,54210.73,2196.21,94599.96,0.00,79598.00,55302.46,24295.54,94599.96,29389.24,3025.30,0.00,5400.10,0.00,5400.10,0.00,2302.73,0.00,8425.40,5793.64,3849.93,1084.55,64898.06,7166.70,0.00,8947.76,0.00,7166.70,13967.42,0.00,2147.04
17,05/31/1996 12:00 AM,278601.91,9596.43,0.00,120778.89,1291.67,122070.56,3101.77,94599.96,0.00,127273.54,92960.27,34313.27,94599.96,29389.24,1013.21,0.00,6500.04,0.00,6500.04,0.00,1084.55,0.00,7513.25,5287.77,3310.04,0.00,64898.06,2546.35,0.00,2147.04,0.00,2546.35,4693.39,0.00,0.00
17,06/30/1996 12:00 AM,278601.91,460.55,0.00,150099.61,860.67,150960.27,2066.77,94599.96,0.00,148493.40,125629.82,22863.58,94599.96,29389.24,60.72,0.00,6800.05,0.00,6800.05,0.00,0.00,0.00,6860.76,4117.67,2743.09,0.00,64898.06,76.06,0.00,0.00,0.00,76.06,76.06,0.00,0.00
17,07/31/1996 12:00 AM,278601.91,0.00,0.00,165325.14,818.39,166143.54,1965.26,94599.96,0.00,163359.89,141619.26,21740.63,94599.96,29389.24,0.00,0.00,7100.09,0.00,7100.09,0.00,0.00,0.00,7100.09,4260.05,2840.04,0.00,64898.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,08/31/1996 12:00 AM,278601.91,0.00,0.00,133398.29,519.09,133917.38,1246.52,94599.96,0.00,132151.77,118362.19,13789.59,94599.96,29389.24,0.00,0.00,6600.05,0.00,6600.05,0.00,0.00,0.00,6600.05,3960.03,2640.02,0.00,64898.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,09/30/1996 12:00 AM,278601.91,0.00,0.00,72743.58,0.00,72743.58,0.00,94599.96,0.00,72743.58,75405.49,0.00,91938.05,29389.24,0.00,0.00,5400.12,0.00,5400.12,0.00,0.00,0.00,5400.12,3240.07,2160.05,0.00,64898.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,10/31/1996 12:00 AM,279401.94,41527.50,5.66,1995.20,21.62,2016.82,51.91,91938.05,-123.26,43465.13,39894.76,542.67,94842.49,30206.21,4587.92,0.00,3000.00,0.00,3000.00,0.00,0.00,45.47,7587.92,4386.89,3246.50,0.00,63281.06,9009.64,0.00,0.00,77.79,9009.64,9087.43,0.00,0.00
17,11/30/1996 12:00 AM,279401.94,52654.76,41.70,0.00,0.00,0.00,0.00,94842.49,0.00,52613.06,23244.98,29368.08,94842.49,30206.21,5559.99,0.00,2200.02,0.00,2200.02,0.00,0.00,0.00,7760.01,2028.85,3940.48,1790.68,63281.06,14164.35,42.33,0.00,0.00,14122.02,7563.43,172.07,6386.52
17,12/31/1996 12:00 AM,279401.94,108081.65,3358.01,0.00,0.00,0.00,0.00,94842.49,0.00,104723.65,15832.77,88890.88,94842.49,30206.21,11698.82,0.00,2200.02,0.00,2200.02,0.00,1790.68,0.00,13898.83,749.11,12153.06,2787.34,63281.06,26528.06,1745.35,6386.52,0.00,24782.71,2531.24,13859.66,14778.33
17,01/31/1997 12:00 AM,279401.94,108759.67,3472.05,0.00,0.00,0.00,0.00,94842.49,0.00,105287.62,20256.63,85030.99,94842.49,30206.21,11603.52,0.00,2200.02,0.00,2200.02,0.00,2787.34,0.00,13803.54,1179.85,12623.69,2787.34,63281.06,26854.01,2018.96,14778.33,0.00,24835.05,3986.71,20848.35,14778.33
17,02/28/1997 12:00 AM,279401.94,7227.81,0.00,0.00,0.00,0.00,0.00,94842.49,0.00,7227.81,31126.84,0.00,70943.46,30206.21,745.16,0.00,2000.03,0.00,2000.03,0.00,2787.34,0.00,2745.20,1845.56,2283.20,1403.78,63281.06,1871.54,0.00,14778.33,0.00,1871.54,6609.28,0.00,10040.60
17,03/31/1997 12:00 AM,279401.94,5041.21,0.00,41236.13,0.00,41236.13,0.00,70943.46,0.00,46277.33,39255.96,0.00,77964.84,30206.21,531.05,0.00,4500.03,0.00,4500.03,0.00,1403.78,0.00,5031.09,3533.05,2901.82,0.00,63281.06,1121.34,0.00,10040.60,0.00,1121.34,8416.44,0.00,2745.50
17,04/30/1997 12:00 AM,279401.94,0.00,0.00,80589.68,281.53,80871.21,676.05,77964.84,0.00,79913.62,55461.27,7574.70,94842.49,30206.21,0.00,0.00,5900.04,0.00,5900.04,0.00,0.00,0.00,5900.04,2950.02,2950.02,0.00,63281.06,0.00,0.00,2745.50,0.00,0.00,2745.50,0.00,0.00
17,05/31/1997 12:00 AM,279401.94,0.00,0.00,145503.38,1745.70,147249.08,4192.06,94842.49,0.00,141311.31,94949.45,46361.86,94842.49,30206.21,0.00,0.00,6700.13,0.00,6700.13,0.00,0.00,0.00,6700.13,3685.07,3015.06,0.00,63281.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,06/30/1997 12:00 AM,279401.94,0.00,0.00,152318.82,866.28,153185.10,2080.25,94842.49,0.00,150238.57,127232.16,23006.41,94842.49,30206.21,0.00,0.00,6900.13,0.00,6900.13,0.00,0.00,0.00,6900.13,4140.08,2760.05,0.00,63281.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,07/31/1997 12:00 AM,279401.94,0.00,0.00,166277.79,831.62,167109.41,1997.03,94842.49,0.00,164280.76,142194.76,22086.00,94842.49,30206.21,0.00,0.00,7300.09,0.00,7300.09,0.00,0.00,0.00,7300.09,4380.05,2920.04,0.00,63281.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,08/31/1997 12:00 AM,279401.94,0.00,0.00,134054.87,521.14,134576.01,1251.45,94842.49,0.00,132803.42,118963.11,13840.31,94842.49,30206.21,0.00,0.00,6800.09,0.00,6800.09,0.00,0.00,0.00,6800.09,4080.05,2720.03,0.00,63281.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,09/30/1997 12:00 AM,279401.94,1568.89,0.00,73878.22,0.00,73878.22,0.00,94842.49,0.00,75447.11,75799.24,0.00,94490.35,30206.21,180.25,0.00,5400.06,0.00,5400.06,0.00,0.00,0.00,5580.30,3351.79,2228.52,0.00,63281.06,294.99,0.00,0.00,0.00,294.99,294.99,0.00,0.00
17,10/31/1997 12:00 AM,284301.95,4848.34,0.00,35806.22,0.00,35806.22,0.00,94490.35,-59.94,40654.56,40635.35,0.00,94449.62,31022.22,502.08,0.00,4200.01,0.00,4200.01,0.00,0.00,27.25,4702.09,2438.55,2290.79,0.00,57565.04,1206.91,0.00,0.00,32.69,1206.91,1239.60,0.00,0.00
17,11/30/1997 12:00 AM,284301.95,57862.49,63.76,0.00,0.00,0.00,0.00,94449.62,0.00,57798.73,23725.07,32126.47,96396.81,31022.22,6234.15,0.00,2200.02,0.00,2200.02,0.00,0.00,0.00,8434.17,2083.66,4297.30,2053.21,57565.04,12420.75,32.76,0.00,0.00,12387.99,6822.12,124.26,5441.60
17,12/31/1997 12:00 AM,284301.95,45941.46,14.63,0.00,0.00,0.00,0.00,96396.81,0.00,45926.82,16110.44,29816.39,96396.81,31022.22,4895.03,0.00,2300.04,0.00,2300.04,0.00,2053.21,0.00,7195.07,769.35,5622.90,2856.02,57565.04,10189.01,6.95,5441.60,0.00,10182.06,2302.60,3797.04,9524.03
17,01/31/1998 12:00 AM,284301.95,88441.80,821.76,0.00,0.00,0.00,0.00,96396.81,0.00,87620.04,20611.88,67008.15,96396.81,31022.22,9548.00,0.00,2300.00,0.00,2300.00,0.00,2856.02,0.00,11848.00,1211.73,10636.27,2856.02,57565.04,20096.71,810.10,9524.03,0.00,19286.61,3626.60,12211.37,12972.67
17,02/28/1998 12:00 AM,284301.95,127917.47,7043.83,0.00,0.00,0.00,0.00,96396.81,0.00,120873.63,31943.71,88929.93,96396.81,31022.22,13787.42,0.00,2099.99,0.00,2099.99,0.00,2856.02,0.00,15887.41,2019.55,13867.86,2856.02,57565.04,27586.74,2866.25,12972.67,0.00,24720.49,6044.33,18676.16,12972.67
17,03/31/1998 12:00 AM,284301.95,93356.84,1232.89,25293.78,2681.44,27975.22,6439.11,96396.81,0.00,110978.62,39944.41,71034.21,96396.81,31022.22,10001.91,0.00,2300.02,0.00,2300.02,0.00,2856.02,0.00,12301.92,4503.91,7798.01,2856.02,57565.04,20700.40,965.74,12972.67,0.00,19734.67,14870.96,4863.70,12972.67
17,04/30/1998 12:00 AM,284301.95,42710.03,7.01,25910.43,420.98,26331.41,1010.92,96396.81,0.00,67602.53,56433.92,11168.62,96396.81,31022.22,4522.09,0.00,5100.06,0.00,5100.06,0.00,2856.02,0.00,9622.14,6352.08,4271.31,1854.78,57565.04,9451.11,2.22,12972.67,0.00,9448.89,18335.37,0.00,4086.20
17,05/31/1998 12:00 AM,284301.95,42765.06,7.11,73519.11,668.36,74187.47,1604.98,96396.81,0.00,114672.08,96936.72,17735.36,96396.81,31022.22,4506.80,0.00,6000.04,0.00,6000.04,0.00,1854.78,0.00,10506.84,7946.33,4415.29,0.00,57565.04,9889.53,3.68,4086.20,0.00,9885.85,13972.05,0.00,0.00
17,06/30/1998 12:00 AM,284301.95,27847.03,0.00,119603.39,626.40,120229.79,1504.21,96396.81,0.00,145946.21,129318.43,16627.78,96396.81,31022.22,3037.45,0.00,6700.07,0.00,6700.07,0.00,0.00,0.00,9737.51,5903.09,3834.42,0.00,57565.04,6369.14,0.00,0.00,0.00,6369.14,6369.14,0.00,0.00
17,07/31/1998 12:00 AM,284301.95,0.00,0.00,168398.73,843.28,169242.01,2025.03,96396.81,0.00,166373.69,143988.69,22385.01,96396.81,31022.22,0.00,0.00,7500.41,0.00,7500.41,0.00,0.00,0.00,7500.41,4500.25,3000.16,0.00,57565.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,08/31/1998 12:00 AM,284301.95,0.00,0.00,135645.03,523.65,136168.68,1257.47,96396.81,0.00,134387.56,120487.29,13900.27,96396.81,31022.22,0.00,0.00,7000.07,0.00,7000.07,0.00,0.00,0.00,7000.07,4200.04,2800.03,0.00,57565.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,09/30/1998 12:00 AM,284301.95,6531.96,0.00,69521.99,0.00,69521.99,0.00,96396.81,0.00,76053.95,76883.42,0.00,95567.35,31022.22,673.74,0.00,5600.08,0.00,5600.08,0.00,0.00,0.00,6273.82,3777.77,2496.05,0.00,57565.04,1308.53,0.00,0.00,0.00,1308.53,1308.53,0.00,0.00
17,10/31/1998 12:00 AM,274701.91,7143.04,0.00,29866.99,0.00,29866.99,0.00,95567.35,-3174.49,37010.03,38643.09,0.00,90759.80,31839.22,825.55,0.00,4100.09,0.00,4100.09,0.00,0.00,334.19,4925.64,2896.08,2363.75,0.00,66348.09,1651.98,0.00,0.00,2840.30,1651.98,4492.28,0.00,0.00
17,11/30/1998 12:00 AM,274701.91,18307.98,0.00,0.00,0.00,0.00,0.00,90759.80,0.00,18307.98,22765.07,0.00,86302.72,31839.22,2039.04,0.00,2700.06,0.00,2700.06,0.00,0.00,0.00,4739.10,2074.22,2664.88,0.00,66348.09,4768.99,0.00,0.00,0.00,4768.99,4069.16,0.00,699.83
17,12/31/1998 12:00 AM,274701.91,17473.07,0.00,0.00,0.00,0.00,0.00,86302.72,0.00,17473.07,15566.43,0.00,88209.35,31839.22,1998.62,0.00,2300.02,0.00,2300.02,0.00,0.00,0.00,4298.63,747.91,2605.56,945.16,66348.09,4532.93,0.00,699.83,0.00,4532.93,2061.02,0.00,3171.74
17,01/31/1999 12:00 AM,274701.91,83708.42,635.78,0.00,0.00,0.00,0.00,88209.35,0.00,83072.64,19915.88,58331.80,93034.31,31839.22,9459.97,0.00,2300.06,0.00,2300.06,0.00,945.16,0.00,11760.03,1243.64,8523.78,2937.77,66348.09,21895.37,604.06,3171.74,0.00,21291.31,4043.00,6759.46,13660.58
17,02/28/1999 12:00 AM,274701.91,25469.97,0.00,0.00,0.00,0.00,0.00,93034.31,0.00,25469.97,30921.45,0.00,87582.84,31839.22,2877.42,0.00,2100.07,0.00,2100.07,0.00,2937.77,0.00,4977.49,2072.73,3193.55,2648.98,66348.09,6955.35,0.00,13660.58,0.00,6955.35,6966.55,0.00,13649.39
17,03/31/1999 12:00 AM,274701.91,14696.12,0.00,154.61,0.00,154.61,0.00,87582.84,0.00,14850.74,38341.70,0.00,64091.87,31839.22,1638.71,0.00,4500.03,0.00,4500.03,0.00,2648.98,0.00,6138.74,4346.89,3322.73,1118.11,66348.09,3850.52,0.00,13649.39,0.00,3850.52,14288.18,0.00,3211.73
17,04/30/1999 12:00 AM,274701.91,32369.42,0.00,24168.65,0.00,24168.65,0.00,64091.87,0.00,56538.06,54528.31,0.00,66101.63,31839.22,3644.88,0.00,5600.06,0.00,5600.06,0.00,1118.11,0.00,9244.94,6102.36,4185.81,74.87,66348.09,8460.47,0.00,3211.73,0.00,8460.47,11672.19,0.00,0.00
17,05/31/1999 12:00 AM,274701.91,817.02,0.00,149455.18,1048.78,150503.97,2518.51,66101.63,0.00,147753.70,92750.85,28070.16,93034.31,31839.22,102.36,0.00,7000.11,0.00,7000.11,0.00,74.87,0.00,7102.47,3988.39,3188.95,0.00,66348.09,194.76,0.00,0.00,0.00,194.76,194.76,0.00,0.00
17,06/30/1999 12:00 AM,274701.91,4412.81,0.00,141857.21,775.07,142632.28,1861.21,93034.31,0.00,144408.81,123831.81,20577.00,93034.31,31839.22,483.38,0.00,7400.43,0.00,7400.43,0.00,0.00,0.00,7883.81,4739.95,3143.86,0.00,66348.09,1527.38,0.00,0.00,0.00,1527.38,1527.38,0.00,0.00
17,07/31/1999 12:00 AM,274701.91,96.78,0.00,160471.54,782.05,161253.59,1877.99,93034.31,0.00,158690.33,137927.82,20762.51,93034.31,31839.22,4.26,0.00,7600.41,0.00,7600.41,0.00,0.00,0.00,7604.67,4562.89,3041.78,0.00,66348.09,73.99,0.00,0.00,0.00,73.99,73.99,0.00,0.00
17,08/31/1999 12:00 AM,274701.91,0.00,0.00,129316.55,480.50,129797.06,1153.87,93034.31,0.00,128162.69,115405.92,12756.77,93034.31,31839.22,0.00,0.00,7100.09,0.00,7100.09,0.00,0.00,0.00,7100.09,4260.05,2840.04,0.00,66348.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,09/30/1999 12:00 AM,274701.91,1726.37,0.00,71758.40,0.00,71758.40,0.00,93034.31,0.00,73484.77,73560.23,0.00,92958.85,31839.22,179.06,0.00,5900.10,0.00,5900.10,0.00,0.00,0.00,6079.16,3651.08,2428.08,0.00,66348.09,435.16,0.00,0.00,0.00,435.16,435.16,0.00,0.00
17,10/31/1999 12:00 AM,274701.93,0.00,0.00,38829.58,0.84,38830.42,2.02,92958.85,-152.36,38827.56,38643.09,18.03,92972.94,32655.22,0.00,0.00,4500.09,0.00,4500.09,0.00,0.00,63.90,4500.09,2313.95,2250.05,0.00,65532.07,0.00,0.00,0.00,88.45,0.00,88.45,0.00,0.00
17,11/30/1999 12:00 AM,274701.93,13969.75,0.00,0.00,0.00,0.00,0.00,92972.94,0.00,13969.75,22765.07,0.00,84177.63,32655.22,1594.00,0.00,2800.02,0.00,2800.02,0.00,0.00,0.00,4394.02,1828.29,2565.73,0.00,65532.07,3795.15,0.00,0.00,0.00,3795.15,3241.82,0.00,553.33
17,12/31/1999 12:00 AM,274701.93,888.10,0.00,0.00,0.00,0.00,0.00,84177.63,0.00,888.10,15460.67,0.00,69605.06,32655.22,131.51,0.00,2400.02,0.00,2400.02,0.00,0.00,0.00,2531.53,334.84,1969.99,226.71,65532.07,155.08,0.00,553.33,0.00,155.08,168.13,0.00,540.28
17,01/31/2000 12:00 AM,274701.93,68943.65,143.71,0.00,0.00,0.00,0.00,69605.06,0.00,68799.95,19915.88,25510.97,92978.15,32655.22,8185.13,0.00,2400.02,0.00,2400.02,0.00,226.71,0.00,10585.15,1275.51,6525.49,3010.84,65532.07,18101.90,215.62,540.28,0.00,17886.28,3687.09,3237.04,11502.43
17,02/29/2000 12:00 AM,274701.93,114013.87,4723.96,0.00,0.00,0.00,0.00,92978.15,0.00,109289.90,30921.45,78368.45,92978.15,32655.22,13462.68,0.00,2200.02,0.00,2200.02,0.00,3010.84,0.00,15662.70,2125.85,13536.84,3010.84,65532.07,29336.74,2367.67,11502.43,0.00,26969.07,6880.86,16018.20,15572.44
17,03/31/2000 12:00 AM,274701.93,40649.82,5.60,2515.33,157.86,2673.19,379.08,92978.15,0.00,42780.47,38595.61,4184.86,92978.15,32655.22,4868.49,0.00,3000.04,0.00,3000.04,0.00,3010.84,0.00,7868.53,4738.46,3653.34,2487.57,65532.07,10106.66,0.35,15572.44,0.00,10106.30,16705.44,0.00,8973.30
17,04/30/2000 12:00 AM,274701.93,26521.60,0.00,9900.76,0.00,9900.76,0.00,92978.15,0.00,36422.36,54528.31,0.00,74872.20,32655.22,3133.70,0.00,5800.06,0.00,5800.06,0.00,2487.57,0.00,8933.76,6347.03,4090.97,983.34,65532.07,6748.67,0.00,8973.30,0.00,6748.67,13721.87,0.00,2000.09
17,05/31/2000 12:00 AM,274701.93,7781.53,0.00,128382.56,874.38,129256.94,2099.71,74872.20,0.00,134064.38,92750.85,23207.56,92978.15,32655.22,824.87,0.00,7100.09,0.00,7100.09,0.00,983.34,0.00,7924.96,5399.81,3508.49,0.00,65532.07,2369.80,0.00,2000.09,0.00,2369.80,4369.89,0.00,0.00
17,06/30/2000 12:00 AM,274701.93,13873.51,0.00,129932.96,690.14,130623.10,1657.27,92978.15,0.00,142149.19,123831.81,18317.39,92978.15,32655.22,1599.79,0.00,7300.11,0.00,7300.11,0.00,0.00,0.00,8899.90,5371.93,3527.96,0.00,65532.07,3603.58,0.00,0.00,0.00,3603.58,3603.58,0.00,0.00
17,07/31/2000 12:00 AM,274701.93,0.00,0.00,160600.58,783.36,161383.94,1881.13,92978.15,0.00,158719.45,137927.82,20791.64,92978.15,32655.22,0.00,0.00,7900.45,0.00,7900.45,0.00,0.00,0.00,7900.45,4740.27,3160.18,0.00,65532.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,08/31/2000 12:00 AM,274701.93,319.13,0.00,128923.48,478.07,129401.55,1148.01,92978.15,0.00,128094.60,115405.92,12688.68,92978.15,32655.22,29.33,0.00,7300.07,0.00,7300.07,0.00,0.00,0.00,7329.40,4398.22,2931.17,0.00,65532.07,77.39,0.00,0.00,0.00,77.39,77.39,0.00,0.00
17,09/30/2000 12:00 AM,274701.93,3408.23,0.00,69647.19,0.00,69647.19,0.00,92978.15,0.00,73055.43,73560.23,0.00,92473.35,32655.22,421.81,0.00,5900.04,0.00,5900.04,0.00,0.00,0.00,6321.85,3801.54,2520.30,0.00,65532.07,852.47,0.00,0.00,0.00,852.47,852.47,0.00,0.00
17,10/31/2000 12:00 AM,265101.84,42712.08,13.13,1033.24,214.02,1247.25,513.93,92473.35,-3205.81,43218.25,37292.58,5691.28,89501.93,33471.24,5381.37,0.00,3700.01,0.00,3700.01,0.00,0.00,326.59,9081.38,5031.66,3899.18,477.12,74316.13,12531.17,2.89,0.00,2879.23,12528.28,15407.51,0.00,0.00
17,11/30/2000 12:00 AM,265101.84,1121.82,0.00,0.00,0.00,0.00,0.00,89501.93,0.00,1121.82,21932.20,0.00,68691.55,33471.24,129.32,0.00,3200.04,0.00,3200.04,0.00,477.12,0.00,3329.37,1517.32,2289.17,0.00,74316.13,399.15,0.00,0.00,0.00,399.15,334.94,0.00,64.21
17,12/31/2000 12:00 AM,265101.84,1899.28,0.00,0.00,0.00,0.00,0.00,68691.55,0.00,1899.28,14682.51,0.00,55908.32,33471.24,235.47,0.00,2400.04,0.00,2400.04,0.00,0.00,0.00,2635.51,372.62,2009.51,253.38,74316.13,545.47,0.00,64.21,0.00,545.47,259.29,0.00,350.40
17,01/31/2001 12:00 AM,265101.84,60721.11,95.43,0.00,0.00,0.00,0.00,55908.32,0.00,60625.68,19219.88,7812.20,89501.93,33471.24,7649.89,0.00,2400.04,0.00,2400.04,0.00,253.38,0.00,10049.92,1307.39,5952.92,3042.99,74316.13,17866.97,77.81,350.40,0.00,17789.16,4109.37,1968.24,12061.96
17,02/28/2001 12:00 AM,265101.84,54437.56,62.09,0.00,0.00,0.00,0.00,89501.93,0.00,54375.47,29822.94,24552.53,89501.93,33471.24,6656.39,0.00,2200.08,0.00,2200.08,0.00,3042.99,0.00,8856.46,2178.98,6629.47,3091.01,74316.13,16280.47,43.23,12061.96,0.00,16237.24,7803.19,5594.46,14901.54
17,03/31/2001 12:00 AM,265101.84,19946.02,0.00,182.28,0.00,182.28,0.00,89501.93,0.00,20128.30,37246.80,0.00,72383.44,33471.24,2577.26,0.00,4100.07,0.00,4100.07,0.00,3091.01,0.00,6677.33,4739.18,3439.40,1589.76,74316.13,5414.47,0.00,14901.54,0.00,5414.47,16900.01,0.00,3416.00
